X,Y,OBJECTID,Facility_ID,Facility_Name,Facility_Type_Code,Facility_Type,Map_Symbol,Facility_Type_Detail,Facility_Type_Abbreviation,Licensed_Beds_Total,Telephone,County,Address_Full,LAT,LON,CDPHE_HFEMS_Licensed,Operating_Status,Designation_Level,Date_Data_Updated,Source
510701.113232535,4398936.83414964,2612,1004HF,EXCELLENT PERSONAL HOME CARE,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 343-3400,ADAMS,"9705 E COLFAX AVE, AURORA, CO 80010",39.740261,-104.875107,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
505075.625448814,4393508.89165395,2613,1004L0,AMI - WELLNESS,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 722-2208,DENVER,"1385 S COLORADO BLVD  STE A306, DENVER, CO 80222",39.691406,-104.940804,Sublicense,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
510207.603744343,4389036.88921578,2614,1004LL,SHARED TOUCH INC,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 261-1110,DENVER,"3600 S BEELER ST  STE 300, DENVER, CO 80237",39.651066,-104.88102,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
512937.262659106,4403707.90292802,2615,1004LX,COMING FULL CIRCLE LLC,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 307-8855,DENVER,"4705 PARIS ST STE 100, DENVER, CO 80239",39.783218,-104.848915,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
507612.166290667,4389247.19786827,2616,1004MB,PRIMA ADULT DAY SERVICES LLC,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(303) 691-9999,DENVER,"6630 E HAMPDEN AVE, DENVER, CO 80224",39.652988,-104.91127,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
507746.489313907,4394298.99664792,2617,1004MD,G & B HOMECARE SERVICES INC,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 388-1082,DENVER,"6825 E TENNESSEE AVE  #530, DENVER, CO 80224",39.698505,-104.909645,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
507707.223167596,4394298.95719533,2618,1004ND,A ARIEL HOME CARE,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 399-0003,DENVER,"6795 E TENNESSEE AVE  STE 1-154, DENVER, CO 80224",39.698505,-104.910103,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
493745.106003302,4382455.69932535,2619,1004NR,DEVOTED HOME HEALTH CARE,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 344-2299,JEFFERSON,"6901 S PIERCE ST  STE 100H, LITTLETON, CO 80128",39.591805,-105.072845,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
515179.692319071,4396923.66670259,2620,1004OI,A WORLD OF EXCELLENT HOME CARE INC,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 369-2428,ARAPAHOE,"14261 E 4TH AVE  STE 270, AURORA, CO 80011",39.722054,-104.822884,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
500127.662307527,4388853.10854725,2621,1004Q9,KLARUS PERSONAL CARE,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 761-1314,ARAPAHOE,"945 W KENYON AVE  STE 200, ENGLEWOOD, CO 80110",39.649471,-104.998512,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
507612.166290667,4389247.19786827,2622,1004TW,IRN HOME CARE,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 691-9999,DENVER,"6630 E HAMPDEN AVE, DENVER, CO 80224",39.652988,-104.91127,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
519297.223507753,4472944.11277263,2623,1004XL,LIBERTY HOMECARE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(970) 451-1234,WELD,"5699 W 20TH ST, GREELEY, CO 80634-3165",40.406887,-104.772575,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
511980.240778736,4390645.2694779,2624,1004XP,BEST WAY HOME SERVICES INC,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 399-0286,ARAPAHOE,"2821 S PARKER RD #515, AURORA, CO 80014",39.665535,-104.860329,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
515089.528413488,4396924.70995073,2625,1004YH,INDEPENDENT GROWTH HOME HEALTH CARE AGENCY INC,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 343-9800,ARAPAHOE,"14201 E 4TH AVE  BLDG 4 STE 130, AURORA, CO 80011",39.722065,-104.823936,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
515755.613096313,4396681.76792252,2626,1004ZD,GOLDEN HARMONY INC,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(303) 388-1334,ARAPAHOE,"14707 E 2ND AVE STE 210, AURORA, CO 80011",39.719864,-104.81617,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
512662.890078739,4305456.22463743,2627,1005HW,VOYAGES,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(719) 596-2010,EL PASO,"1460 GARDEN OF THE GODS RD, COLORADO SPRINGS, CO 80907",38.897896,-104.853973,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
517867.323125175,4301204.26053909,2628,1005I0,INTERIM HEALTHCARE OF SOUTHEASTERN COLORADO INC,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(719) 632-9900,EL PASO,"1901 N UNION STE 202, COLORADO SPRINGS, CO 80909",38.859489,-104.794067,Sublicense,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
513696.402597835,4296556.1411123,2629,1005K6,PROFESSIONAL HOME HEALTH CARE INC,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(719) 532-0373,EL PASO,"1040 S 8TH ST STE 201B, COLORADO SPRINGS, CO 80905",38.817677,-104.842232,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
516379.01409009,4309611.1064786,2630,1005TW,MAXIM HEALTHCARE SERVICES INC,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(719) 538-5600,EL PASO,"7150 CAMPUS DR  STE 160, COLORADO SPRINGS, CO 80920",38.935276,-104.81102,Sublicense,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
516704.803701186,4294021.95733974,2631,1005UG,HUMAN TOUCH UNSKILLED SERVICES INC,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(719) 635-2003,EL PASO,"1160 LAKE PLAZA DR  STE 100-A, COLORADO SPRINGS, CO 80906",38.794788,-104.80764,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
512662.890078739,4305456.22463743,2632,1005UO,GOODWILL OF COLORADO,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(719) 635-4483,EL PASO,"1460 GARDEN OF THE GODS RD, COLORADO SPRINGS, CO 80907",38.897896,-104.853973,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
516909.589603835,4359920.99232092,2633,1005XL,SKY CLIFF ADULT DAY CENTER,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(303) 814-2863,DOUGLAS,"4600 HWY 86, CASTLE ROCK, CO 80104",39.388611,-104.803642,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
535483.651694687,4311304.43693289,2634,10065A,DEVINE HOME LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(719) 582-0761,EL PASO,"8149 FORT SMITH RD, PEYTON, CO 80831",38.94997,-104.590508,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
500556.669500745,4384811.67638486,2635,1006C8,ALPHA BEHAVIOR STRATEGIES LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 317-7986,ARAPAHOE,"5703 S ELATI WAY, LITTLETON, CO 80120",39.613056,-104.993515,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
522043.97106557,4406984.49443319,2636,1007MZ,DIVINE COMMUNITY SERVICES INC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 501-9359,ADAMS,"6370 N MALAYA ST, AURORA, CO 80019",39.812553,-104.742455,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
499000.640196225,4474298.06206491,2637,1008NN,HEALTHY LIFE HOMECARE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(970) 690-3194,LARIMER,"2657 BLUESTEM WILLOW CT, LOVELAND, CO 80538",40.419308,-105.01178,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
522406.871956282,4402362.25714043,2638,1009XJ,DIMENSION SUPPORT SERVICES LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 552-1401,DENVER,"3961 ORLEANS ST, DENVER, CO 80249",39.770897,-104.738373,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
515134.609160271,4396924.79861182,2639,100AO3,ADVANCED CARE SUPPORT LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(954) 706-5352,ARAPAHOE,"14231 E 4TH AVE STE 110, AURORA, CO 80011",39.722065,-104.82341,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
511641.847273669,4390255.64018803,2640,100FQR,COMPASSIONATE IN-HOME CARE & RESPITE,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(609) 372-6362,ARAPAHOE,"10660 E BETHANY DR, AURORA, CO 80014",39.662029,-104.864281,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
519470.940187407,4307210.72660798,2641,100IJQ,MERIDIAN GROUP INC,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(719) 800-2232,EL PASO,"5636 N UNION BLVD, COLORADO SPRINGS, CO 80918",38.913582,-104.775414,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
521182.279896579,4385284.00988452,2642,100JVI,HANDS OF HOPE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 250-5512,ARAPAHOE,"20130 E BERRY LN, CENTENNIAL, CO 80015",39.61705,-104.75322,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
493892.121113476,4380408.9570619,2643,100RR6,DENISE REILLY,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 590-3355,JEFFERSON,"6570 W DAVID DR, LITTLETON, CO 80128",39.573364,-105.071114,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
513654.285708947,4404978.50003467,2644,100RTX,A+ ANGELS LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 654-9301,DENVER,"5507 TROY ST, DENVER, CO 80239",39.794655,-104.840515,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
491467.456828666,4493026.12281248,2645,100TQ6,DIVERGENT TIMBRES,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(970) 227-8160,LARIMER,"116 N MCKINLEY AVE, FORT COLLINS, CO 80521",40.587986,-105.10083,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
516018.479453941,4309688.26862201,2646,100Z7T,COLORADO FAMILY CAREGIVERS,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 900-5492,EL PASO,"7222 COMMERCE CENTER DR STE 220, COLORADO SPRINGS, CO 80919",38.935978,-104.815178,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
462185.693221348,4117090.71621426,2647,1010AT,"AMISTAD OF SAN LUIS, INC",S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(719) 672-0892,COSTILLA,"403 MAIN ST, SAN LUIS, CO 81152",37.199516,-105.426109,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
514910.676143358,4391699.52251189,2648,1010T1,TRIPLE C ADULT SERVICES,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 771-0048,ARAPAHOE,"14001 E ILIFF AVE STE 450, DENVER, CO 80014",39.674988,-104.826141,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
189149.503787452,4333132.14267495,2649,1011FA,HUMAN TOUCH HOME HEALTH CARE AGENCY INC GRAND JUNCTION,05D,Home Care Agency,Home Health,HCA LICENSE - PERSONAL CARE HOMEMAKER,HCA-PHS,0,(970) 245-3121,MESA,"2478 PATTERSON RD STE 10, GRAND JUNCTION, CO 81505",39.091946,-108.594009,Sublicense,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
249302.422268886,4262831.52855056,2650,1011R7,RIVERSIDE ADULT DAY PROGRAM LLC,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(970) 249-1509,MONTROSE,"200 S UNCOMPAHGRE AVE, MONTROSE, CO 81401",38.478588,-107.873917,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
520090.966820851,4305825.03885525,2651,10126M,GRIFFITH CENTERS INC,S2G,All Other Factypes,Disability Care,CHILDREN'S HABILITATION RESIDENTIAL PROG,HCBS,0,(719) 636-1116,EL PASO,"4760 FLINTRIDGE DR STE 125, COLORADO SPRINGS, CO 80918",38.901081,-104.768303,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
524594.960067396,4386270.91098206,2652,1016XC,HARMONY PLACE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(206) 432-2659,ARAPAHOE,"5009 S BILOXI WAY, AURORA, CO 80016",39.625851,-104.713425,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
526018.196323903,4397002.66644421,2653,1018BS,INTENSE CARE INC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 827-2533,ARAPAHOE,"349 N IRVINGTON ST, AURORA, CO 80018",39.722504,-104.696419,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
525483.212083752,4384775.06223345,2654,1019AF,SPECIAL CARE,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 883-1303,ARAPAHOE,"5712 S FLAT ROCK WAY, AURORA, CO 80016",39.612347,-104.703133,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
521038.584587358,4297258.33020948,2655,101CFU,SECOND HOME LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(719) 375-8121,EL PASO,"550 S ACADEMY BLVD, COLORADO SPRINGS, CO 80910",38.82386,-104.757637,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
515946.703206682,4472820.9128146,2656,101HH7,MELODIC CONNECTION THERAPY,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(515) 494-4470,WELD,"8200 W 20TH ST N201, GREELEY, CO 80634",40.405848,-104.812065,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
518166.187153085,4394889.4571367,2657,101K5I,UNIVERSAL TOTAL CARE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 298-7362,ARAPAHOE,"17221 E WALSH WAY #102, AURORA, CO 80017",39.703667,-104.788094,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
491977.034179015,4382531.35977912,2658,101LDP,RAINEN MASSAGE THERAPY LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 308-7248,JEFFERSON,"6854 SOUTH DOVER WAY, LITTLETON, CO 80128",39.592472,-105.093437,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
514424.00487076,4298552.86122985,2659,101U5Q,DASTRUP,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(719) 964-1766,EL PASO,"426 W KIOWA ST, COLORADO SPRINGS, CO 80905",38.835659,-104.833809,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
515316.663007861,4394507.67935981,2660,101VZW,HOLISTIC GROUP LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(402) 301-8731,ARAPAHOE,"922 S CRYSTAL WAY #103, AURORA, CO 80012",39.700283,-104.821342,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
511939.557109338,4392818.39019056,2661,101WJG,COLINDS LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 956-6427,ARAPAHOE,"10884 E MEXICO AVE, AURORA, CO 80012",39.685116,-104.860764,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
493679.792225977,4472917.73232032,2662,1021KY,ARRAY CLINICAL AND THERAPEUTIC SERVICES INC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(800) 440-1652,LARIMER,"1349 N CLEVELAND AVE, LOVELAND, CO 80537",40.406849,-105.074486,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
508860.256422064,4400692.83378475,2663,1021OA,ABBET CARE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 320-1267,DENVER,"7864 E 28TH AVE, DENVER, CO 80238",39.756104,-104.896568,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
504892.342418422,4392779.717107,2664,1021PW,ATMANS CARE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(909) 454-2772,DENVER,"1776 S JACKSON ST STE 480, DENVER, CO 80210",39.684837,-104.942947,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
513332.349216507,4390227.52798419,2665,1021ZM,CREATIVE REMEDIES LLC,S2G,All Other Factypes,Disability Care,CHILDREN'S HABILITATION RESIDENTIAL PROG,HCBS,0,(720) 780-0111,ARAPAHOE,"12341 E CORNELL AVE, AURORA, CO 80014",39.661751,-104.844574,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
513181.075981649,4394108.28326964,2666,1024WG,EVEREST ADULT DAY CARE LLC,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(720) 612-7854,ARAPAHOE,"12201 E MISSISSIPPI AVE STE 101 & 103, AURORA, CO 80012",39.69672,-104.84626,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
493350.780151223,4402961.59184593,2667,102C7F,ENDEAVOR OPPORTUNITIES LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 589-2179,JEFFERSON,"7280 W 44TH AVE, WHEAT RIDGE, CO 80033",39.776566,-105.077644,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
494956.736624956,4373993.89955567,2668,102EIT,CAR-YNNE 4 KIDS INC,S2G,All Other Factypes,Disability Care,CHILDREN'S HABILITATION RESIDENTIAL PROG,HCBS,0,(303) 718-3736,DOUGLAS,"9207 FLAMINGO WAY, LITTLETON, CO 80125",39.515568,-105.05867,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
521982.008252328,4294999.12601147,2669,102JTD,HAYAT CARE CENTER INC,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(719) 499-6620,EL PASO,"2030 JET WING DR, COLORADO SPRINGS, CO 80916",38.803478,-104.746841,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
521562.971891058,4328281.24697659,2670,102M2O,STORY RANCH HOLDINGS LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(719) 209-3550,EL PASO,"4005 WALKER RD, COLORADO SPRINGS, CO 80908",39.103405,-104.750618,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
191130.325965714,4332247.59678351,2671,102NJL,OHANA SUPPORTIVE SERVICES LLC,S2G,All Other Factypes,Disability Care,CHILDREN'S HABILITATION RESIDENTIAL PROG,HCBS,0,(970) 985-2197,MESA,"104 ORCHARD AVE STE B-4, GRAND JUNCTION, CO 81501",39.084694,-108.570747,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
516019.28448706,4394115.00312257,2672,102RQW,COLORADO ADULT DAYCARE LLC,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(303) 200-0968,ARAPAHOE,"15035 E MISSISSIPPI AVE, AURORA, CO 80012",39.696732,-104.813156,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
